SEMANA;Fecha Envio;PROVEEDOR;Origen;TIENDA;Division;BULTOS;UNIDADES
17;20/4/2026;EXTERNO;MEGABODEGA AEC;CEIBA MAYOREO-AEC;BELLEZA;3.00;708
17;20/4/2026;EXTERNO;MEGABODEGA AEC;CEIBA MAYOREO-AEC;CUIDADO PERSONAL;21.00;253
17;20/4/2026;EXTERNO;MEGABODEGA AEC;CEIBA MAYOREO-AEC;HOGAR;35.00;912
17;20/4/2026;EXTERNO;MEGABODEGA AEC;CEIBA MAYOREO-AEC;INTERIOR DETALLE;16.00;9,828
17;20/4/2026;EXTERNO;MEGABODEGA AEC;LA CEIBA-AEC;ACCESORIOS;5.50;1,837
17;20/4/2026;EXTERNO;MEGABODEGA AEC;LA CEIBA-AEC;BEBE;1.33;83
17;20/4/2026;EXTERNO;MEGABODEGA AEC;LA CEIBA-AEC;BELLEZA;6.00;2,675
17;20/4/2026;EXTERNO;MEGABODEGA AEC;LA CEIBA-AEC;CALZADO;15.00;259
17;20/4/2026;EXTERNO;MEGABODEGA AEC;LA CEIBA-AEC;CALZADO PLASTICO;1.50;283
17;20/4/2026;EXTERNO;MEGABODEGA AEC;LA CEIBA-AEC;CELEBRACIONES;1.00;335
17;20/4/2026;EXTERNO;MEGABODEGA AEC;LA CEIBA-AEC;CUIDADO PERSONAL;71.50;981
17;20/4/2026;EXTERNO;MEGABODEGA AEC;LA CEIBA-AEC;DEPORTIVA;3.50;90
17;20/4/2026;EXTERNO;MEGABODEGA AEC;LA CEIBA-AEC;ESCOLAR;0.50;6
17;20/4/2026;EXTERNO;MEGABODEGA AEC;LA CEIBA-AEC;HOGAR;32.33;780
17;20/4/2026;EXTERNO;MEGABODEGA AEC;LA CEIBA-AEC;INTERIOR DETALLE;2.33;965
17;20/4/2026;EXTERNO;MEGABODEGA AEC;LA CEIBA-AEC;PASEO;8.00;9
17;20/4/2026;EXTERNO;MEGABODEGA AEC;LA CEIBA-AEC;ROPA;14.00;1,283
17;20/4/2026;EXTERNO;MEGABODEGA AEC;LA CEIBA-AEC;VERANO;0.50;6
17;20/4/2026;EXTERNO;MEGABODEGA AEC;SONAGUERA-AEC;ACCESORIOS;0.50;12
17;20/4/2026;EXTERNO;MEGABODEGA AEC;SONAGUERA-AEC;BEBE;0.50;102
17;20/4/2026;EXTERNO;MEGABODEGA AEC;SONAGUERA-AEC;BELLEZA;0.50;42
17;20/4/2026;EXTERNO;MEGABODEGA AEC;SONAGUERA-AEC;CALZADO;9.50;152
17;20/4/2026;EXTERNO;MEGABODEGA AEC;SONAGUERA-AEC;CALZADO PLASTICO;0.50;84
17;20/4/2026;EXTERNO;MEGABODEGA AEC;SONAGUERA-AEC;CUIDADO PERSONAL;32.00;411
17;20/4/2026;EXTERNO;MEGABODEGA AEC;SONAGUERA-AEC;DEPORTIVA;1.00;3
17;20/4/2026;EXTERNO;MEGABODEGA AEC;SONAGUERA-AEC;HOGAR;22.00;656
17;20/4/2026;EXTERNO;MEGABODEGA AEC;SONAGUERA-AEC;INTERIOR DETALLE;2.50;395
17;20/4/2026;EXTERNO;MEGABODEGA AEC;SONAGUERA-AEC;JUGUETERIA;1.00;83
17;20/4/2026;EXTERNO;MEGABODEGA AEC;SONAGUERA-AEC;PACER;1.00;58
17;20/4/2026;EXTERNO;MEGABODEGA AEC;SONAGUERA-AEC;PASEO;3.00;3
17;20/4/2026;EXTERNO;MEGABODEGA AEC;SONAGUERA-AEC;ROPA;3.00;168
17;20/4/2026;EXTERNO;MEGABODEGA AEC;SONAGUERA-AEC;SUPERMERCADO;1.00;120
17;20/4/2026;INTERNO;BODEGA DANILOS;GRACIAS, LEMPIRA-DS;ACCESORIOS;1.00;8
17;20/4/2026;INTERNO;BODEGA DANILOS;GRACIAS, LEMPIRA-DS;CUIDADO PERSONAL;9.00;36
17;20/4/2026;INTERNO;BODEGA DANILOS;GRACIAS, LEMPIRA-DS;DEPORTIVA;3.00;9
17;20/4/2026;INTERNO;BODEGA DANILOS;GRACIAS, LEMPIRA-DS;DS HOGAR;3.00;85
17;20/4/2026;INTERNO;BODEGA DANILOS;GRACIAS, LEMPIRA-DS;DS INTERIOR;0.50;3
17;20/4/2026;INTERNO;BODEGA DANILOS;GRACIAS, LEMPIRA-DS;DS ROPA;0.50;131
17;20/4/2026;INTERNO;BODEGA DANILOS;GRACIAS, LEMPIRA-DS;HOGAR;6.00;53
17;20/4/2026;INTERNO;BODEGA DANILOS;GRACIAS, LEMPIRA-DS;INTERIOR DETALLE;1.00;141
17;20/4/2026;INTERNO;BODEGA DANILOS;GRACIAS, LEMPIRA-DS;PASEO;1.00;1
17;20/4/2026;INTERNO;BODEGA DANILOS;LEPAERA-DS;ACCESORIOS;3.00;72
17;20/4/2026;INTERNO;BODEGA DANILOS;LEPAERA-DS;CALZADO;0.50;6
17;20/4/2026;INTERNO;BODEGA DANILOS;LEPAERA-DS;CALZADO PLASTICO;0.50;72
17;20/4/2026;INTERNO;BODEGA DANILOS;LEPAERA-DS;CUIDADO PERSONAL;56.00;689
17;20/4/2026;INTERNO;BODEGA DANILOS;LEPAERA-DS;DEPORTIVA;5.00;26
17;20/4/2026;INTERNO;BODEGA DANILOS;LEPAERA-DS;DS ROPA;3.00;122
17;20/4/2026;INTERNO;BODEGA DANILOS;LEPAERA-DS;GOLOSINAS;2.00;288
17;20/4/2026;INTERNO;BODEGA DANILOS;LEPAERA-DS;HOGAR;12.00;386
17;20/4/2026;INTERNO;BODEGA DANILOS;LEPAERA-DS;INTERIOR DETALLE;1.00;259
17;20/4/2026;INTERNO;BODEGA DANILOS;LEPAERA-DS;JUGUETERIA;1.00;3
17;20/4/2026;INTERNO;BODEGA DANILOS;LEPAERA-DS;PASEO;2.00;2
17;20/4/2026;INTERNO;BODEGA DANILOS;LEPAERA-DS;ROPA;1.00;125
17;20/4/2026;INTERNO;BODEGA DANILOS;LEPAERA-DS;SUPERMERCADO;3.00;264
17;20/4/2026;INTERNO;BODEGA DANILOS;MEGACARPA EL PROGRESO-DS;ACCESORIOS;4.00;119
17;20/4/2026;INTERNO;BODEGA DANILOS;MEGACARPA EL PROGRESO-DS;BEBE;2.00;60
17;20/4/2026;INTERNO;BODEGA DANILOS;MEGACARPA EL PROGRESO-DS;BELLEZA;7.50;537
17;20/4/2026;INTERNO;BODEGA DANILOS;MEGACARPA EL PROGRESO-DS;CALZADO;1.00;6
17;20/4/2026;INTERNO;BODEGA DANILOS;MEGACARPA EL PROGRESO-DS;CALZADO PLASTICO;1.00;78
17;20/4/2026;INTERNO;BODEGA DANILOS;MEGACARPA EL PROGRESO-DS;CELEBRACIONES;1.00;181
17;20/4/2026;INTERNO;BODEGA DANILOS;MEGACARPA EL PROGRESO-DS;CUIDADO PERSONAL;63.50;1,349
17;20/4/2026;INTERNO;BODEGA DANILOS;MEGACARPA EL PROGRESO-DS;DEPORTIVA;3.50;39
17;20/4/2026;INTERNO;BODEGA DANILOS;MEGACARPA EL PROGRESO-DS;DS HOGAR;2.00;54
17;20/4/2026;INTERNO;BODEGA DANILOS;MEGACARPA EL PROGRESO-DS;DS ROPA;7.00;795
17;20/4/2026;INTERNO;BODEGA DANILOS;MEGACARPA EL PROGRESO-DS;ESCOLAR;1.00;109
17;20/4/2026;INTERNO;BODEGA DANILOS;MEGACARPA EL PROGRESO-DS;GOLOSINAS;1.00;144
17;20/4/2026;INTERNO;BODEGA DANILOS;MEGACARPA EL PROGRESO-DS;HOGAR;32.00;602
17;20/4/2026;INTERNO;BODEGA DANILOS;MEGACARPA EL PROGRESO-DS;INTERIOR DETALLE;3.00;858
17;20/4/2026;INTERNO;BODEGA DANILOS;MEGACARPA EL PROGRESO-DS;JUGUETERIA;1.50;131
17;20/4/2026;INTERNO;BODEGA DANILOS;MEGACARPA EL PROGRESO-DS;PASEO;2.00;2
17;20/4/2026;INTERNO;BODEGA DANILOS;MEGACARPA EL PROGRESO-DS;PROMOCION-PRODUCCION;1.00;36
17;20/4/2026;INTERNO;BODEGA DANILOS;MEGACARPA EL PROGRESO-DS;ROPA;2.00;208
17;20/4/2026;INTERNO;BODEGA DANILOS;MEGACARPA EL PROGRESO-DS;SUPERMERCADO;5.00;336
17;20/4/2026;INTERNO;BODEGA DANILOS;YORO-DS;ACCESORIOS;2.50;158
17;20/4/2026;INTERNO;BODEGA DANILOS;YORO-DS;BELLEZA;3.50;240
17;20/4/2026;INTERNO;BODEGA DANILOS;YORO-DS;CALZADO;0.50;36
17;20/4/2026;INTERNO;BODEGA DANILOS;YORO-DS;CALZADO PLASTICO;0.50;43
17;20/4/2026;INTERNO;BODEGA DANILOS;YORO-DS;CELEBRACIONES;1.00;96
17;20/4/2026;INTERNO;BODEGA DANILOS;YORO-DS;CUIDADO PERSONAL;4.00;156
17;20/4/2026;INTERNO;BODEGA DANILOS;YORO-DS;DEPORTIVA;3.00;24
17;20/4/2026;INTERNO;BODEGA DANILOS;YORO-DS;DS HOGAR;2.00;26
17;20/4/2026;INTERNO;BODEGA DANILOS;YORO-DS;DS ROPA;1.00;18
17;20/4/2026;INTERNO;BODEGA DANILOS;YORO-DS;HOGAR;27.00;642
17;20/4/2026;INTERNO;BODEGA DANILOS;YORO-DS;INTERIOR DETALLE;3.00;868
17;20/4/2026;INTERNO;BODEGA DANILOS;YORO-DS;PASEO;6.00;8
17;20/4/2026;INTERNO;BODEGA DANILOS;YORO-DS;ROPA;2.00;246
17;20/4/2026;INTERNO;MEGABODEGA AEC;DE TODO PARA TODOS-AEC;ACCESORIOS;1.00;57
17;20/4/2026;INTERNO;MEGABODEGA AEC;DE TODO PARA TODOS-AEC;BELLEZA;2.50;105
17;20/4/2026;INTERNO;MEGABODEGA AEC;DE TODO PARA TODOS-AEC;CUIDADO PERSONAL;28.50;432
17;20/4/2026;INTERNO;MEGABODEGA AEC;DE TODO PARA TODOS-AEC;HOGAR;2.00;60
17;20/4/2026;INTERNO;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;CUIDADO PERSONAL;15.00;187
17;20/4/2026;INTERNO;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;HOGAR;6.00;60
17;20/4/2026;INTERNO;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;PASEO;2.00;5
17;20/4/2026;INTERNO;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;ROPA;2.00;240
17;20/4/2026;INTERNO;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;SUPERMERCADO;3.00;168
17;20/4/2026;INTERNO;MEGABODEGA AEC;GRACIAS  #1-AEC;ACCESORIOS;1.50;657
17;20/4/2026;INTERNO;MEGABODEGA AEC;GRACIAS  #1-AEC;BEBE;2.00;36
17;20/4/2026;INTERNO;MEGABODEGA AEC;GRACIAS  #1-AEC;BELLEZA;2.00;370
17;20/4/2026;INTERNO;MEGABODEGA AEC;GRACIAS  #1-AEC;CALZADO;9.00;134
17;20/4/2026;INTERNO;MEGABODEGA AEC;GRACIAS  #1-AEC;CELEBRACIONES;1.00;336
17;20/4/2026;INTERNO;MEGABODEGA AEC;GRACIAS  #1-AEC;CUIDADO PERSONAL;21.00;264
17;20/4/2026;INTERNO;MEGABODEGA AEC;GRACIAS  #1-AEC;DEPORTIVA;1.00;3
17;20/4/2026;INTERNO;MEGABODEGA AEC;GRACIAS  #1-AEC;HOGAR;14.50;467
17;20/4/2026;INTERNO;MEGABODEGA AEC;GRACIAS  #1-AEC;INTERIOR DETALLE;1.50;469
17;20/4/2026;INTERNO;MEGABODEGA AEC;GRACIAS  #1-AEC;PASEO;1.00;1
17;20/4/2026;INTERNO;MEGABODEGA AEC;GRACIAS  #1-AEC;ROPA;5.50;534
17;20/4/2026;INTERNO;MEGABODEGA AEC;GRACIAS  #1-AEC;SUPERMERCADO;1.00;120
17;20/4/2026;INTERNO;MEGABODEGA AEC;GRACIAS  #2-AEC;ACCESORIOS;1.50;123
17;20/4/2026;INTERNO;MEGABODEGA AEC;GRACIAS  #2-AEC;BEBE;1.00;12
17;20/4/2026;INTERNO;MEGABODEGA AEC;GRACIAS  #2-AEC;BELLEZA;1.50;211
17;20/4/2026;INTERNO;MEGABODEGA AEC;GRACIAS  #2-AEC;CALZADO;4.00;66
17;20/4/2026;INTERNO;MEGABODEGA AEC;GRACIAS  #2-AEC;CUIDADO PERSONAL;21.00;208
17;20/4/2026;INTERNO;MEGABODEGA AEC;GRACIAS  #2-AEC;DEPORTIVA;3.50;27
17;20/4/2026;INTERNO;MEGABODEGA AEC;GRACIAS  #2-AEC;HOGAR;10.00;317
17;20/4/2026;INTERNO;MEGABODEGA AEC;GRACIAS  #2-AEC;PASEO;3.00;3
17;20/4/2026;INTERNO;MEGABODEGA AEC;GRACIAS  #2-AEC;ROPA;7.50;538
17;20/4/2026;INTERNO;MEGABODEGA AEC;GRACIAS  #2-AEC;SUPERMERCADO;1.00;120
17;20/4/2026;INTERNO;MEGABODEGA AEC;LAS VEGAS-AEC;ACCESORIOS;5.33;877
17;20/4/2026;INTERNO;MEGABODEGA AEC;LAS VEGAS-AEC;BEBE;1.50;78
17;20/4/2026;INTERNO;MEGABODEGA AEC;LAS VEGAS-AEC;BELLEZA;6.83;1,272
17;20/4/2026;INTERNO;MEGABODEGA AEC;LAS VEGAS-AEC;CALZADO;3.50;60
17;20/4/2026;INTERNO;MEGABODEGA AEC;LAS VEGAS-AEC;CUIDADO PERSONAL;48.50;501
17;20/4/2026;INTERNO;MEGABODEGA AEC;LAS VEGAS-AEC;DEPORTIVA;3.00;12
17;20/4/2026;INTERNO;MEGABODEGA AEC;LAS VEGAS-AEC;ESCOLAR;0.83;18
17;20/4/2026;INTERNO;MEGABODEGA AEC;LAS VEGAS-AEC;GOLOSINAS;1.00;216
17;20/4/2026;INTERNO;MEGABODEGA AEC;LAS VEGAS-AEC;HOGAR;14.00;468
17;20/4/2026;INTERNO;MEGABODEGA AEC;LAS VEGAS-AEC;INTERIOR DETALLE;2.50;453
17;20/4/2026;INTERNO;MEGABODEGA AEC;LAS VEGAS-AEC;PASEO;1.00;2
17;20/4/2026;INTERNO;MEGABODEGA AEC;LAS VEGAS-AEC;ROPA;3.00;162
17;20/4/2026;INTERNO;MEGABODEGA AEC;LAS VEGAS-AEC;VERANO;1.00;18
17;20/4/2026;INTERNO;MEGABODEGA AEC;MAYOREO MEGACARPA-AEC;ACCESORIOS;3.00;264
17;20/4/2026;INTERNO;MEGABODEGA AEC;MAYOREO MEGACARPA-AEC;BEBE;1.00;48
17;20/4/2026;INTERNO;MEGABODEGA AEC;MAYOREO MEGACARPA-AEC;BELLEZA;1.00;108
17;20/4/2026;INTERNO;MEGABODEGA AEC;MAYOREO MEGACARPA-AEC;CUIDADO PERSONAL;4.00;96
17;20/4/2026;INTERNO;MEGABODEGA AEC;MAYOREO MEGACARPA-AEC;HOGAR;7.00;648
17;20/4/2026;INTERNO;MEGABODEGA AEC;MAYOREO MEGACARPA-AEC;INTERIOR DETALLE;2.00;852
17;20/4/2026;INTERNO;MEGABODEGA AEC;MAYOREO MEGACARPA-AEC;ROPA;3.00;210
17;20/4/2026;INTERNO;MEGABODEGA AEC;MAYOREO PLAZA DEL SOL 2-AEC;ACCESORIOS;1.00;9
17;20/4/2026;INTERNO;MEGABODEGA AEC;MAYOREO PLAZA DEL SOL 2-AEC;BEBE;1.00;48
17;20/4/2026;INTERNO;MEGABODEGA AEC;MAYOREO PLAZA DEL SOL 2-AEC;BELLEZA;2.00;228
17;20/4/2026;INTERNO;MEGABODEGA AEC;MAYOREO PLAZA DEL SOL 2-AEC;CALZADO;1.00;12
17;20/4/2026;INTERNO;MEGABODEGA AEC;MAYOREO PLAZA DEL SOL 2-AEC;CUIDADO PERSONAL;14.00;136
17;20/4/2026;INTERNO;MEGABODEGA AEC;MAYOREO PLAZA DEL SOL 2-AEC;HOGAR;19.00;838
17;20/4/2026;INTERNO;MEGABODEGA AEC;MAYOREO PLAZA DEL SOL 2-AEC;INTERIOR DETALLE;10.00;6,040
17;20/4/2026;INTERNO;MEGABODEGA AEC;MAYOREO PLAZA DEL SOL 2-AEC;ROPA;1.00;36
17;20/4/2026;INTERNO;MEGABODEGA AEC;MAYOREO PROGRESO #2-AEC;CUIDADO PERSONAL;5.00;42
17;20/4/2026;INTERNO;MEGABODEGA AEC;MAYOREO PROGRESO #2-AEC;HOGAR;2.00;5
17;20/4/2026;INTERNO;MEGABODEGA AEC;MAYOREO PROGRESO #2-AEC;INTERIOR DETALLE;7.00;4,032
17;20/4/2026;INTERNO;MEGABODEGA AEC;MAYOREO SPS DANDY-AEC;ACCESORIOS;2.00;132
17;20/4/2026;INTERNO;MEGABODEGA AEC;MAYOREO SPS DANDY-AEC;BEBE;1.00;48
17;20/4/2026;INTERNO;MEGABODEGA AEC;MAYOREO SPS DANDY-AEC;HOGAR;5.00;580
17;20/4/2026;INTERNO;MEGABODEGA AEC;MAYOREO SPS DANDY-AEC;ROPA;2.00;138
17;20/4/2026;INTERNO;MEGABODEGA AEC;MAYOREO SPS-AEC;INTERIOR DETALLE;5.00;2,820
17;20/4/2026;INTERNO;MEGABODEGA AEC;MAYOREO SPS-AEC;ROPA;10.00;1,968
17;20/4/2026;INTERNO;MEGABODEGA AEC;MORAZAN #2-AEC;BELLEZA;3.00;487
17;20/4/2026;INTERNO;MEGABODEGA AEC;MORAZAN #2-AEC;CALZADO;9.00;144
17;20/4/2026;INTERNO;MEGABODEGA AEC;MORAZAN #2-AEC;CUIDADO PERSONAL;25.00;154
17;20/4/2026;INTERNO;MEGABODEGA AEC;MORAZAN #2-AEC;DEPORTIVA;1.00;12
17;20/4/2026;INTERNO;MEGABODEGA AEC;MORAZAN #2-AEC;ESCOLAR;1.00;18
17;20/4/2026;INTERNO;MEGABODEGA AEC;MORAZAN #2-AEC;HOGAR;5.00;181
17;20/4/2026;INTERNO;MEGABODEGA AEC;MORAZAN #2-AEC;INTERIOR DETALLE;1.00;102
17;20/4/2026;INTERNO;MEGABODEGA AEC;MORAZAN #2-AEC;PASEO;7.00;7
17;20/4/2026;INTERNO;MEGABODEGA AEC;MORAZAN #2-AEC;ROPA;1.00;48
17;20/4/2026;INTERNO;MEGABODEGA AEC;PROGRESO #1-AEC;ACCESORIOS;1.50;570
17;20/4/2026;INTERNO;MEGABODEGA AEC;PROGRESO #1-AEC;BELLEZA;2.50;456
17;20/4/2026;INTERNO;MEGABODEGA AEC;PROGRESO #1-AEC;CALZADO;4.00;66
17;20/4/2026;INTERNO;MEGABODEGA AEC;PROGRESO #1-AEC;CUIDADO PERSONAL;1.00;18
17;20/4/2026;INTERNO;MEGABODEGA AEC;PROGRESO #1-AEC;DEPORTIVA;2.00;15
17;20/4/2026;INTERNO;MEGABODEGA AEC;PROGRESO #1-AEC;INTERIOR DETALLE;2.00;696
17;20/4/2026;INTERNO;MEGABODEGA AEC;PROGRESO #1-AEC;PASEO;2.00;5
17;20/4/2026;INTERNO;MEGABODEGA AEC;PROGRESO #1-AEC;ROPA;5.00;294
17;20/4/2026;INTERNO;MEGABODEGA AEC;PROGRESO #1-AEC;SUPERMERCADO;6.00;336
17;20/4/2026;INTERNO;MEGABODEGA AEC;SAN LORENZO-AEC;BEBE;0.50;3
17;20/4/2026;INTERNO;MEGABODEGA AEC;SAN LORENZO-AEC;BELLEZA;2.00;30
17;20/4/2026;INTERNO;MEGABODEGA AEC;SAN LORENZO-AEC;CALZADO;4.50;78
17;20/4/2026;INTERNO;MEGABODEGA AEC;SAN LORENZO-AEC;CALZADO PLASTICO;0.50;186
17;20/4/2026;INTERNO;MEGABODEGA AEC;SAN LORENZO-AEC;CUIDADO PERSONAL;52.00;599
17;20/4/2026;INTERNO;MEGABODEGA AEC;SAN LORENZO-AEC;DEPORTIVA;1.00;3
17;20/4/2026;INTERNO;MEGABODEGA AEC;SAN LORENZO-AEC;GOLOSINAS;2.00;360
17;20/4/2026;INTERNO;MEGABODEGA AEC;SAN LORENZO-AEC;HOGAR;11.00;124
17;20/4/2026;INTERNO;MEGABODEGA AEC;SAN LORENZO-AEC;JUGUETERIA;0.50;79
17;20/4/2026;INTERNO;MEGABODEGA AEC;SAN LORENZO-AEC;PASEO;6.00;9
17;20/4/2026;INTERNO;MEGABODEGA AEC;SAN LORENZO-AEC;ROPA;4.00;306
17;20/4/2026;INTERNO;MEGABODEGA AEC;SAN LORENZO-AEC;SUPERMERCADO;3.00;168
17;20/4/2026;INTERNO;MEGABODEGA AEC;SPS DANDY-AEC;ACCESORIOS;0.50;60
17;20/4/2026;INTERNO;MEGABODEGA AEC;SPS DANDY-AEC;BELLEZA;0.50;12
17;20/4/2026;INTERNO;MEGABODEGA AEC;SPS DANDY-AEC;CUIDADO PERSONAL;58.00;838
17;20/4/2026;INTERNO;MEGABODEGA AEC;SPS DANDY-AEC;HOGAR;2.00;34
17;20/4/2026;INTERNO;MEGABODEGA AEC;SPS DANDY-AEC;INTERIOR DETALLE;2.00;607
17;20/4/2026;INTERNO;MEGABODEGA AEC;SPS DANDY-AEC;ROPA;2.00;90
17;20/4/2026;INTERNO;MEGABODEGA AEC;SPS DANDY-AEC;SUPERMERCADO;2.00;48
17;20/4/2026;INTERNO;MEGABODEGA AEC;YORO-AEC;ACCESORIOS;0.50;36
17;20/4/2026;INTERNO;MEGABODEGA AEC;YORO-AEC;BEBE;4.50;120
17;20/4/2026;INTERNO;MEGABODEGA AEC;YORO-AEC;BELLEZA;0.50;42
17;20/4/2026;INTERNO;MEGABODEGA AEC;YORO-AEC;CALZADO;7.00;114
17;20/4/2026;INTERNO;MEGABODEGA AEC;YORO-AEC;CUIDADO PERSONAL;34.00;366
17;20/4/2026;INTERNO;MEGABODEGA AEC;YORO-AEC;DEPORTIVA;2.00;12
17;20/4/2026;INTERNO;MEGABODEGA AEC;YORO-AEC;HOGAR;26.00;441
17;20/4/2026;INTERNO;MEGABODEGA AEC;YORO-AEC;INTERIOR DETALLE;3.50;947
17;20/4/2026;INTERNO;MEGABODEGA AEC;YORO-AEC;PACER;1.00;117
17;20/4/2026;INTERNO;MEGABODEGA AEC;YORO-AEC;PASEO;10.00;15
17;20/4/2026;INTERNO;MEGABODEGA AEC;YORO-AEC;ROPA;6.00;443
17;20/4/2026;INTERNO;MEGABODEGA AEC;YORO-AEC;SUPERMERCADO;1.00;24
17;21/4/2026;EXTERNO;MEGABODEGA AEC;MAYOREO SPS-AEC;BEBE;4.00;48
17;21/4/2026;EXTERNO;MEGABODEGA AEC;MAYOREO SPS-AEC;BELLEZA;1.00;102
17;21/4/2026;EXTERNO;MEGABODEGA AEC;MAYOREO SPS-AEC;CUIDADO PERSONAL;8.00;204
17;21/4/2026;EXTERNO;MEGABODEGA AEC;MAYOREO SPS-AEC;HOGAR;7.00;360
17;21/4/2026;EXTERNO;MEGABODEGA AEC;PUERTO CORTES-AEC;ACCESORIOS;3.50;600
17;21/4/2026;EXTERNO;MEGABODEGA AEC;PUERTO CORTES-AEC;BEBE;2.00;250
17;21/4/2026;EXTERNO;MEGABODEGA AEC;PUERTO CORTES-AEC;BELLEZA;3.50;417
17;21/4/2026;EXTERNO;MEGABODEGA AEC;PUERTO CORTES-AEC;CALZADO;20.00;348
17;21/4/2026;EXTERNO;MEGABODEGA AEC;PUERTO CORTES-AEC;CALZADO PLASTICO;1.50;217
17;21/4/2026;EXTERNO;MEGABODEGA AEC;PUERTO CORTES-AEC;CELEBRACIONES;1.00;300
17;21/4/2026;EXTERNO;MEGABODEGA AEC;PUERTO CORTES-AEC;CUIDADO PERSONAL;67.00;1,218
17;21/4/2026;EXTERNO;MEGABODEGA AEC;PUERTO CORTES-AEC;DEPORTIVA;5.00;35
17;21/4/2026;EXTERNO;MEGABODEGA AEC;PUERTO CORTES-AEC;ESCOLAR;0.50;6
17;21/4/2026;EXTERNO;MEGABODEGA AEC;PUERTO CORTES-AEC;GOLOSINAS;1.00;144
17;21/4/2026;EXTERNO;MEGABODEGA AEC;PUERTO CORTES-AEC;HOGAR;20.00;439
17;21/4/2026;EXTERNO;MEGABODEGA AEC;PUERTO CORTES-AEC;INTERIOR DETALLE;5.00;1,285
17;21/4/2026;EXTERNO;MEGABODEGA AEC;PUERTO CORTES-AEC;JUGUETERIA;0.50;34
17;21/4/2026;EXTERNO;MEGABODEGA AEC;PUERTO CORTES-AEC;PACER;1.00;146
17;21/4/2026;EXTERNO;MEGABODEGA AEC;PUERTO CORTES-AEC;PASEO;9.00;10
17;21/4/2026;EXTERNO;MEGABODEGA AEC;PUERTO CORTES-AEC;ROPA;12.00;822
17;21/4/2026;EXTERNO;MEGABODEGA AEC;PUERTO CORTES-AEC;SUPERMERCADO;1.00;120
17;21/4/2026;EXTERNO;MEGABODEGA AEC;PUERTO CORTES-AEC;VERANO;1.50;7
17;21/4/2026;EXTERNO;MEGABODEGA AEC;SAN PEDRO SULA-AEC;ACCESORIOS;1.33;507
17;21/4/2026;EXTERNO;MEGABODEGA AEC;SAN PEDRO SULA-AEC;BEBE;2.50;125
17;21/4/2026;EXTERNO;MEGABODEGA AEC;SAN PEDRO SULA-AEC;BELLEZA;3.50;189
17;21/4/2026;EXTERNO;MEGABODEGA AEC;SAN PEDRO SULA-AEC;CALZADO;9.50;168
17;21/4/2026;EXTERNO;MEGABODEGA AEC;SAN PEDRO SULA-AEC;CALZADO PLASTICO;0.50;42
17;21/4/2026;EXTERNO;MEGABODEGA AEC;SAN PEDRO SULA-AEC;CUIDADO PERSONAL;83.00;1,118
17;21/4/2026;EXTERNO;MEGABODEGA AEC;SAN PEDRO SULA-AEC;DEPORTIVA;1.00;6
17;21/4/2026;EXTERNO;MEGABODEGA AEC;SAN PEDRO SULA-AEC;ESCOLAR;0.33;3
17;21/4/2026;EXTERNO;MEGABODEGA AEC;SAN PEDRO SULA-AEC;GOLOSINAS;1.00;216
17;21/4/2026;EXTERNO;MEGABODEGA AEC;SAN PEDRO SULA-AEC;HOGAR;18.00;394
17;21/4/2026;EXTERNO;MEGABODEGA AEC;SAN PEDRO SULA-AEC;INTERIOR DETALLE;5.50;1,470
17;21/4/2026;EXTERNO;MEGABODEGA AEC;SAN PEDRO SULA-AEC;JUGUETERIA;1.00;23
17;21/4/2026;EXTERNO;MEGABODEGA AEC;SAN PEDRO SULA-AEC;PACER;1.00;136
17;21/4/2026;EXTERNO;MEGABODEGA AEC;SAN PEDRO SULA-AEC;PASEO;6.00;10
17;21/4/2026;EXTERNO;MEGABODEGA AEC;SAN PEDRO SULA-AEC;ROPA;15.00;1,214
17;21/4/2026;EXTERNO;MEGABODEGA AEC;SAN PEDRO SULA-AEC;SUPERMERCADO;2.00;240
17;21/4/2026;EXTERNO;MEGABODEGA AEC;SAN PEDRO SULA-AEC;VERANO;0.83;12
17;21/4/2026;EXTERNO;MEGABODEGA AEC;SPS TERMINAL-AEC;ACCESORIOS;3.00;760
17;21/4/2026;EXTERNO;MEGABODEGA AEC;SPS TERMINAL-AEC;BEBE;1.00;12
17;21/4/2026;EXTERNO;MEGABODEGA AEC;SPS TERMINAL-AEC;BELLEZA;3.00;468
17;21/4/2026;EXTERNO;MEGABODEGA AEC;SPS TERMINAL-AEC;CALZADO;12.50;210
17;21/4/2026;EXTERNO;MEGABODEGA AEC;SPS TERMINAL-AEC;CALZADO PLASTICO;1.00;108
17;21/4/2026;EXTERNO;MEGABODEGA AEC;SPS TERMINAL-AEC;CUIDADO PERSONAL;72.00;1,276
17;21/4/2026;EXTERNO;MEGABODEGA AEC;SPS TERMINAL-AEC;DEPORTIVA;4.50;42
17;21/4/2026;EXTERNO;MEGABODEGA AEC;SPS TERMINAL-AEC;ESCOLAR;0.50;6
17;21/4/2026;EXTERNO;MEGABODEGA AEC;SPS TERMINAL-AEC;GOLOSINAS;1.00;144
