SEMANA;Date;TIENDA;Division;UNIDADES
14;4/4/2026 00:00;SPS TERMINAL-AEC;VERANO;13
14;4/4/2026 00:00;TALANGA AEC;ACCESORIOS;170
14;4/4/2026 00:00;TALANGA AEC;BEBE;20
14;4/4/2026 00:00;TALANGA AEC;BELLEZA;170
14;4/4/2026 00:00;TALANGA AEC;CALZADO;15
14;4/4/2026 00:00;TALANGA AEC;CALZADO PLASTICO;40
14;4/4/2026 00:00;TALANGA AEC;CELEBRACIONES;27
14;4/4/2026 00:00;TALANGA AEC;CUIDADO PERSONAL;226
14;4/4/2026 00:00;TALANGA AEC;DEPORTIVA;10
14;4/4/2026 00:00;TALANGA AEC;ESCOLAR;26
14;4/4/2026 00:00;TALANGA AEC;GOLOSINAS;26
14;4/4/2026 00:00;TALANGA AEC;HOGAR;101
14;4/4/2026 00:00;TALANGA AEC;INTERIOR DETALLE;266
14;4/4/2026 00:00;TALANGA AEC;JUGUETERIA;22
14;4/4/2026 00:00;TALANGA AEC;PACER;26
14;4/4/2026 00:00;TALANGA AEC;PROMOCION-PRODUCCION;1
14;4/4/2026 00:00;TALANGA AEC;ROPA;99
14;4/4/2026 00:00;TALANGA AEC;SUPERMERCADO;31
14;4/4/2026 00:00;TALANGA AEC;TECNOLOGIA;15
14;4/4/2026 00:00;TALANGA AEC;VERANO;29
14;4/4/2026 00:00;TEGUCIGALPA AEC;ACCESORIOS;134
14;4/4/2026 00:00;TEGUCIGALPA AEC;BEBE;6
14;4/4/2026 00:00;TEGUCIGALPA AEC;BELLEZA;168
14;4/4/2026 00:00;TEGUCIGALPA AEC;CALZADO;24
14;4/4/2026 00:00;TEGUCIGALPA AEC;CALZADO PLASTICO;16
14;4/4/2026 00:00;TEGUCIGALPA AEC;CELEBRACIONES;13
14;4/4/2026 00:00;TEGUCIGALPA AEC;CUIDADO PERSONAL;146
14;4/4/2026 00:00;TEGUCIGALPA AEC;DEPORTIVA;5
14;4/4/2026 00:00;TEGUCIGALPA AEC;ESCOLAR;12
14;4/4/2026 00:00;TEGUCIGALPA AEC;GOLOSINAS;15
14;4/4/2026 00:00;TEGUCIGALPA AEC;HOGAR;67
14;4/4/2026 00:00;TEGUCIGALPA AEC;INTERIOR DETALLE;155
14;4/4/2026 00:00;TEGUCIGALPA AEC;JUGUETERIA;20
14;4/4/2026 00:00;TEGUCIGALPA AEC;PACER;7
14;4/4/2026 00:00;TEGUCIGALPA AEC;PASEO;1
14;4/4/2026 00:00;TEGUCIGALPA AEC;PROMOCION-PRODUCCION;2
14;4/4/2026 00:00;TEGUCIGALPA AEC;ROPA;80
14;4/4/2026 00:00;TEGUCIGALPA AEC;SUPERMERCADO;15
14;4/4/2026 00:00;TEGUCIGALPA AEC;TECNOLOGIA;4
14;4/4/2026 00:00;TEGUCIGALPA AEC;VERANO;5
14;4/4/2026 00:00;TELA-AEC;ACCESORIOS;166
14;4/4/2026 00:00;TELA-AEC;BEBE;22
14;4/4/2026 00:00;TELA-AEC;BELLEZA;138
14;4/4/2026 00:00;TELA-AEC;CALZADO;34
14;4/4/2026 00:00;TELA-AEC;CALZADO PLASTICO;30
14;4/4/2026 00:00;TELA-AEC;CELEBRACIONES;25
14;4/4/2026 00:00;TELA-AEC;CUIDADO PERSONAL;220
14;4/4/2026 00:00;TELA-AEC;DEPORTIVA;14
14;4/4/2026 00:00;TELA-AEC;ESCOLAR;12
14;4/4/2026 00:00;TELA-AEC;GOLOSINAS;19
14;4/4/2026 00:00;TELA-AEC;HOGAR;84
14;4/4/2026 00:00;TELA-AEC;INTERIOR DETALLE;240
14;4/4/2026 00:00;TELA-AEC;JUGUETERIA;20
14;4/4/2026 00:00;TELA-AEC;PACER;29
14;4/4/2026 00:00;TELA-AEC;PASEO;1
14;4/4/2026 00:00;TELA-AEC;PROMOCION-PRODUCCION;14
14;4/4/2026 00:00;TELA-AEC;ROPA;187
14;4/4/2026 00:00;TELA-AEC;SUPERMERCADO;18
14;4/4/2026 00:00;TELA-AEC;TECNOLOGIA;10
14;4/4/2026 00:00;TELA-AEC;VERANO;6
14;4/4/2026 00:00;YORO-AEC;ACCESORIOS;178
14;4/4/2026 00:00;YORO-AEC;BEBE;26
14;4/4/2026 00:00;YORO-AEC;BELLEZA;204
14;4/4/2026 00:00;YORO-AEC;CALZADO;41
14;4/4/2026 00:00;YORO-AEC;CALZADO PLASTICO;41
14;4/4/2026 00:00;YORO-AEC;CELEBRACIONES;24
14;4/4/2026 00:00;YORO-AEC;CUIDADO PERSONAL;207
14;4/4/2026 00:00;YORO-AEC;DEPORTIVA;22
14;4/4/2026 00:00;YORO-AEC;ESCOLAR;18
14;4/4/2026 00:00;YORO-AEC;GOLOSINAS;25
14;4/4/2026 00:00;YORO-AEC;HOGAR;108
14;4/4/2026 00:00;YORO-AEC;INTERIOR DETALLE;213
14;4/4/2026 00:00;YORO-AEC;JUGUETERIA;12
14;4/4/2026 00:00;YORO-AEC;MERCADERIA DE CONSUMO;10
14;4/4/2026 00:00;YORO-AEC;PACER;31
14;4/4/2026 00:00;YORO-AEC;PASEO;2
14;4/4/2026 00:00;YORO-AEC;PROMOCION-PRODUCCION;1
14;4/4/2026 00:00;YORO-AEC;ROPA;127
14;4/4/2026 00:00;YORO-AEC;SUPERMERCADO;19
14;4/4/2026 00:00;YORO-AEC;TECNOLOGIA;8
14;4/4/2026 00:00;YORO-AEC;VERANO;16
14;4/4/2026 00:00;YORO-DS;ACCESORIOS;34
14;4/4/2026 00:00;YORO-DS;BEBE;1
14;4/4/2026 00:00;YORO-DS;BELLEZA;20
14;4/4/2026 00:00;YORO-DS;CALZADO;10
14;4/4/2026 00:00;YORO-DS;CALZADO PLASTICO;5
14;4/4/2026 00:00;YORO-DS;CELEBRACIONES;1
14;4/4/2026 00:00;YORO-DS;CUIDADO PERSONAL;53
14;4/4/2026 00:00;YORO-DS;DEPORTIVA;3
14;4/4/2026 00:00;YORO-DS;DS HOGAR;23
14;4/4/2026 00:00;YORO-DS;DS INTERIOR;1
14;4/4/2026 00:00;YORO-DS;DS ROPA;28
14;4/4/2026 00:00;YORO-DS;DS VERANO;1
14;4/4/2026 00:00;YORO-DS;ESCOLAR;7
14;4/4/2026 00:00;YORO-DS;HOGAR;44
14;4/4/2026 00:00;YORO-DS;INTERIOR DETALLE;73
14;4/4/2026 00:00;YORO-DS;JUGUETERIA;3
14;4/4/2026 00:00;YORO-DS;PASEO;2
14;4/4/2026 00:00;YORO-DS;PROMOCION-PRODUCCION;3
14;4/4/2026 00:00;YORO-DS;ROPA;25
14;4/4/2026 00:00;YORO-DS;SUPERMERCADO;8
14;4/4/2026 00:00;YORO-DS;TECNOLOGIA;4
14;4/4/2026 00:00;YORO-DS;VERANO;2
15;5/4/2026 00:00;AEC TOCOA MAYOREO;ACCESORIOS;24
15;5/4/2026 00:00;AEC TOCOA MAYOREO;BELLEZA;24
15;5/4/2026 00:00;AEC TOCOA MAYOREO;CALZADO PLASTICO;204
15;5/4/2026 00:00;AEC TOCOA MAYOREO;CUIDADO PERSONAL;4
15;5/4/2026 00:00;AEC TOCOA MAYOREO;HOGAR;19
15;5/4/2026 00:00;AEC TOCOA MAYOREO;INTERIOR DETALLE;24
15;5/4/2026 00:00;AEC-CUCUYAGUA;ACCESORIOS;133
15;5/4/2026 00:00;AEC-CUCUYAGUA;BEBE;14
15;5/4/2026 00:00;AEC-CUCUYAGUA;BELLEZA;101
15;5/4/2026 00:00;AEC-CUCUYAGUA;CALZADO;27
15;5/4/2026 00:00;AEC-CUCUYAGUA;CALZADO PLASTICO;20
15;5/4/2026 00:00;AEC-CUCUYAGUA;CELEBRACIONES;14
15;5/4/2026 00:00;AEC-CUCUYAGUA;CUIDADO PERSONAL;103
15;5/4/2026 00:00;AEC-CUCUYAGUA;DEPORTIVA;3
15;5/4/2026 00:00;AEC-CUCUYAGUA;ESCOLAR;12
15;5/4/2026 00:00;AEC-CUCUYAGUA;GOLOSINAS;15
15;5/4/2026 00:00;AEC-CUCUYAGUA;HOGAR;74
15;5/4/2026 00:00;AEC-CUCUYAGUA;INTERIOR DETALLE;126
15;5/4/2026 00:00;AEC-CUCUYAGUA;JUGUETERIA;20
15;5/4/2026 00:00;AEC-CUCUYAGUA;PACER;10
15;5/4/2026 00:00;AEC-CUCUYAGUA;PASEO;3
15;5/4/2026 00:00;AEC-CUCUYAGUA;PROMOCION-PRODUCCION;2
15;5/4/2026 00:00;AEC-CUCUYAGUA;ROPA;118
15;5/4/2026 00:00;AEC-CUCUYAGUA;SUPERMERCADO;42
15;5/4/2026 00:00;AEC-CUCUYAGUA;TECNOLOGIA;16
15;5/4/2026 00:00;AEC-CUCUYAGUA;VERANO;13
15;5/4/2026 00:00;AEC-TOCOA #1;ACCESORIOS;191
15;5/4/2026 00:00;AEC-TOCOA #1;BEBE;26
15;5/4/2026 00:00;AEC-TOCOA #1;BELLEZA;156
15;5/4/2026 00:00;AEC-TOCOA #1;CALZADO;31
15;5/4/2026 00:00;AEC-TOCOA #1;CALZADO PLASTICO;21
15;5/4/2026 00:00;AEC-TOCOA #1;CELEBRACIONES;88
15;5/4/2026 00:00;AEC-TOCOA #1;CUIDADO PERSONAL;166
15;5/4/2026 00:00;AEC-TOCOA #1;DEPORTIVA;18
15;5/4/2026 00:00;AEC-TOCOA #1;ESCOLAR;44
15;5/4/2026 00:00;AEC-TOCOA #1;GOLOSINAS;6
15;5/4/2026 00:00;AEC-TOCOA #1;HOGAR;159
15;5/4/2026 00:00;AEC-TOCOA #1;INTERIOR DETALLE;171
15;5/4/2026 00:00;AEC-TOCOA #1;JUGUETERIA;22
15;5/4/2026 00:00;AEC-TOCOA #1;PACER;10
15;5/4/2026 00:00;AEC-TOCOA #1;PROMOCION-PRODUCCION;3
15;5/4/2026 00:00;AEC-TOCOA #1;ROPA;89
15;5/4/2026 00:00;AEC-TOCOA #1;SUPERMERCADO;16
15;5/4/2026 00:00;AEC-TOCOA #1;TECNOLOGIA;5
15;5/4/2026 00:00;AEC-TOCOA #1;VERANO;5
15;5/4/2026 00:00;CAMPAMENTO OLANCHO-DS;ACCESORIOS;25
15;5/4/2026 00:00;CAMPAMENTO OLANCHO-DS;BEBE;3
15;5/4/2026 00:00;CAMPAMENTO OLANCHO-DS;BELLEZA;21
15;5/4/2026 00:00;CAMPAMENTO OLANCHO-DS;CALZADO;2
15;5/4/2026 00:00;CAMPAMENTO OLANCHO-DS;CALZADO PLASTICO;4
15;5/4/2026 00:00;CAMPAMENTO OLANCHO-DS;CELEBRACIONES;3
15;5/4/2026 00:00;CAMPAMENTO OLANCHO-DS;CUIDADO PERSONAL;56
15;5/4/2026 00:00;CAMPAMENTO OLANCHO-DS;DAÑADO EN PROMOCION;1
15;5/4/2026 00:00;CAMPAMENTO OLANCHO-DS;DEPORTIVA;7
15;5/4/2026 00:00;CAMPAMENTO OLANCHO-DS;DS HOGAR;8
15;5/4/2026 00:00;CAMPAMENTO OLANCHO-DS;DS INTERIOR;1
15;5/4/2026 00:00;CAMPAMENTO OLANCHO-DS;DS ROPA;74
15;5/4/2026 00:00;CAMPAMENTO OLANCHO-DS;ESCOLAR;2
15;5/4/2026 00:00;CAMPAMENTO OLANCHO-DS;GOLOSINAS;8
15;5/4/2026 00:00;CAMPAMENTO OLANCHO-DS;HOGAR;16
15;5/4/2026 00:00;CAMPAMENTO OLANCHO-DS;INTERIOR DETALLE;55
15;5/4/2026 00:00;CAMPAMENTO OLANCHO-DS;JUGUETERIA;9
15;5/4/2026 00:00;CAMPAMENTO OLANCHO-DS;PASEO;1
15;5/4/2026 00:00;CAMPAMENTO OLANCHO-DS;PROMOCION-PRODUCCION;2
15;5/4/2026 00:00;CAMPAMENTO OLANCHO-DS;ROPA;11
15;5/4/2026 00:00;CAMPAMENTO OLANCHO-DS;SUPERMERCADO;8
15;5/4/2026 00:00;CAMPAMENTO OLANCHO-DS;TECNOLOGIA;7
15;5/4/2026 00:00;CAMPAMENTO-AEC;ACCESORIOS;41
15;5/4/2026 00:00;CAMPAMENTO-AEC;BEBE;6
15;5/4/2026 00:00;CAMPAMENTO-AEC;BELLEZA;80
15;5/4/2026 00:00;CAMPAMENTO-AEC;CALZADO;8
15;5/4/2026 00:00;CAMPAMENTO-AEC;CALZADO PLASTICO;14
15;5/4/2026 00:00;CAMPAMENTO-AEC;CELEBRACIONES;6
15;5/4/2026 00:00;CAMPAMENTO-AEC;CUIDADO PERSONAL;61
15;5/4/2026 00:00;CAMPAMENTO-AEC;DEPORTIVA;6
15;5/4/2026 00:00;CAMPAMENTO-AEC;ESCOLAR;12
15;5/4/2026 00:00;CAMPAMENTO-AEC;GOLOSINAS;4
15;5/4/2026 00:00;CAMPAMENTO-AEC;HOGAR;52
15;5/4/2026 00:00;CAMPAMENTO-AEC;INTERIOR DETALLE;52
15;5/4/2026 00:00;CAMPAMENTO-AEC;JUGUETERIA;3
15;5/4/2026 00:00;CAMPAMENTO-AEC;PACER;7
15;5/4/2026 00:00;CAMPAMENTO-AEC;PASEO;1
15;5/4/2026 00:00;CAMPAMENTO-AEC;ROPA;39
15;5/4/2026 00:00;CAMPAMENTO-AEC;SUPERMERCADO;17
15;5/4/2026 00:00;CAMPAMENTO-AEC;TECNOLOGIA;15
15;5/4/2026 00:00;CAMPAMENTO-AEC;VERANO;3
15;5/4/2026 00:00;CATACAMAS-AEC;ACCESORIOS;72
15;5/4/2026 00:00;CATACAMAS-AEC;BEBE;5
15;5/4/2026 00:00;CATACAMAS-AEC;BELLEZA;55
15;5/4/2026 00:00;CATACAMAS-AEC;CALZADO;11
15;5/4/2026 00:00;CATACAMAS-AEC;CALZADO PLASTICO;20
15;5/4/2026 00:00;CATACAMAS-AEC;CELEBRACIONES;4
15;5/4/2026 00:00;CATACAMAS-AEC;CUIDADO PERSONAL;93
15;5/4/2026 00:00;CATACAMAS-AEC;DEPORTIVA;11
15;5/4/2026 00:00;CATACAMAS-AEC;ESCOLAR;13
15;5/4/2026 00:00;CATACAMAS-AEC;GOLOSINAS;30
15;5/4/2026 00:00;CATACAMAS-AEC;HOGAR;39
15;5/4/2026 00:00;CATACAMAS-AEC;INTERIOR DETALLE;159
15;5/4/2026 00:00;CATACAMAS-AEC;JUGUETERIA;10
15;5/4/2026 00:00;CATACAMAS-AEC;PACER;31
15;5/4/2026 00:00;CATACAMAS-AEC;PASEO;1
15;5/4/2026 00:00;CATACAMAS-AEC;ROPA;48
15;5/4/2026 00:00;CATACAMAS-AEC;SUPERMERCADO;16
15;5/4/2026 00:00;CATACAMAS-AEC;TECNOLOGIA;14
15;5/4/2026 00:00;CATACAMAS-DS;ACCESORIOS;31
15;5/4/2026 00:00;CATACAMAS-DS;BEBE;4
15;5/4/2026 00:00;CATACAMAS-DS;BELLEZA;21
15;5/4/2026 00:00;CATACAMAS-DS;CALZADO;2
15;5/4/2026 00:00;CATACAMAS-DS;CALZADO PLASTICO;8
15;5/4/2026 00:00;CATACAMAS-DS;CELEBRACIONES;2
15;5/4/2026 00:00;CATACAMAS-DS;CUIDADO PERSONAL;42
15;5/4/2026 00:00;CATACAMAS-DS;DAÑADO EN PROMOCION;1
15;5/4/2026 00:00;CATACAMAS-DS;DEPORTIVA;5
15;5/4/2026 00:00;CATACAMAS-DS;DS HOGAR;13
15;5/4/2026 00:00;CATACAMAS-DS;DS ROPA;64
15;5/4/2026 00:00;CATACAMAS-DS;DS VERANO;1
15;5/4/2026 00:00;CATACAMAS-DS;ESCOLAR;5
15;5/4/2026 00:00;CATACAMAS-DS;HOGAR;32
15;5/4/2026 00:00;CATACAMAS-DS;INTERIOR DETALLE;56
15;5/4/2026 00:00;CATACAMAS-DS;JUGUETERIA;1
15;5/4/2026 00:00;CATACAMAS-DS;PROMOCION-PRODUCCION;1
15;5/4/2026 00:00;CATACAMAS-DS;ROPA;10
15;5/4/2026 00:00;CATACAMAS-DS;TECNOLOGIA;1
15;5/4/2026 00:00;CATACAMAS-DS;VERANO;4
15;5/4/2026 00:00;CHOLUTECA-AEC;ACCESORIOS;202
15;5/4/2026 00:00;CHOLUTECA-AEC;BEBE;17
15;5/4/2026 00:00;CHOLUTECA-AEC;BELLEZA;119
15;5/4/2026 00:00;CHOLUTECA-AEC;CALZADO;37
15;5/4/2026 00:00;CHOLUTECA-AEC;CALZADO PLASTICO;20
15;5/4/2026 00:00;CHOLUTECA-AEC;CELEBRACIONES;71
15;5/4/2026 00:00;CHOLUTECA-AEC;CUIDADO PERSONAL;221
15;5/4/2026 00:00;CHOLUTECA-AEC;DEPORTIVA;4
15;5/4/2026 00:00;CHOLUTECA-AEC;ESCOLAR;54
15;5/4/2026 00:00;CHOLUTECA-AEC;GOLOSINAS;54
15;5/4/2026 00:00;CHOLUTECA-AEC;HOGAR;74
15;5/4/2026 00:00;CHOLUTECA-AEC;INTERIOR DETALLE;300
15;5/4/2026 00:00;CHOLUTECA-AEC;JUGUETERIA;13
15;5/4/2026 00:00;CHOLUTECA-AEC;PACER;44
15;5/4/2026 00:00;CHOLUTECA-AEC;PASEO;1
15;5/4/2026 00:00;CHOLUTECA-AEC;PROMOCION-PRODUCCION;2
15;5/4/2026 00:00;CHOLUTECA-AEC;ROPA;151
15;5/4/2026 00:00;CHOLUTECA-AEC;SUPERMERCADO;11
15;5/4/2026 00:00;CHOLUTECA-AEC;TECNOLOGIA;14
15;5/4/2026 00:00;CHOLUTECA-AEC;VERANO;5
15;5/4/2026 00:00;COMAYAGUA-AEC;ACCESORIOS;110
15;5/4/2026 00:00;COMAYAGUA-AEC;BEBE;14
15;5/4/2026 00:00;COMAYAGUA-AEC;BELLEZA;58
15;5/4/2026 00:00;COMAYAGUA-AEC;CALZADO;17
15;5/4/2026 00:00;COMAYAGUA-AEC;CALZADO PLASTICO;15
15;5/4/2026 00:00;COMAYAGUA-AEC;CELEBRACIONES;24
15;5/4/2026 00:00;COMAYAGUA-AEC;CUIDADO PERSONAL;138
15;5/4/2026 00:00;COMAYAGUA-AEC;DEPORTIVA;14
15;5/4/2026 00:00;COMAYAGUA-AEC;ESCOLAR;19
15;5/4/2026 00:00;COMAYAGUA-AEC;GOLOSINAS;8
15;5/4/2026 00:00;COMAYAGUA-AEC;HOGAR;43
15;5/4/2026 00:00;COMAYAGUA-AEC;INTERIOR DETALLE;190
15;5/4/2026 00:00;COMAYAGUA-AEC;JUGUETERIA;23
15;5/4/2026 00:00;COMAYAGUA-AEC;PACER;23
15;5/4/2026 00:00;COMAYAGUA-AEC;PROMOCION-PRODUCCION;3
15;5/4/2026 00:00;COMAYAGUA-AEC;ROPA;108
15;5/4/2026 00:00;COMAYAGUA-AEC;SUPERMERCADO;4
15;5/4/2026 00:00;COMAYAGUA-AEC;TECNOLOGIA;4
15;5/4/2026 00:00;COMAYAGUA-AEC;VERANO;2
15;5/4/2026 00:00;COMAYAGUELA-AEC;ACCESORIOS;65
15;5/4/2026 00:00;COMAYAGUELA-AEC;BEBE;6
15;5/4/2026 00:00;COMAYAGUELA-AEC;BELLEZA;65
15;5/4/2026 00:00;COMAYAGUELA-AEC;CALZADO;15
15;5/4/2026 00:00;COMAYAGUELA-AEC;CALZADO PLASTICO;13
15;5/4/2026 00:00;COMAYAGUELA-AEC;CELEBRACIONES;5
15;5/4/2026 00:00;COMAYAGUELA-AEC;CUIDADO PERSONAL;93
15;5/4/2026 00:00;COMAYAGUELA-AEC;DEPORTIVA;9
15;5/4/2026 00:00;COMAYAGUELA-AEC;ESCOLAR;22
15;5/4/2026 00:00;COMAYAGUELA-AEC;GOLOSINAS;4
15;5/4/2026 00:00;COMAYAGUELA-AEC;HOGAR;30
15;5/4/2026 00:00;COMAYAGUELA-AEC;INTERIOR DETALLE;146
15;5/4/2026 00:00;COMAYAGUELA-AEC;JUGUETERIA;8
15;5/4/2026 00:00;COMAYAGUELA-AEC;PROMOCION-PRODUCCION;4
15;5/4/2026 00:00;COMAYAGUELA-AEC;ROPA;47
15;5/4/2026 00:00;COMAYAGUELA-AEC;SUPERMERCADO;4
15;5/4/2026 00:00;COMAYAGUELA-AEC;TECNOLOGIA;7
15;5/4/2026 00:00;COMAYAGUELA-AEC;VERANO;6
15;5/4/2026 00:00;CUCUYAGUA-DS;ACCESORIOS;68
15;5/4/2026 00:00;CUCUYAGUA-DS;BEBE;4
15;5/4/2026 00:00;CUCUYAGUA-DS;BELLEZA;46
15;5/4/2026 00:00;CUCUYAGUA-DS;CALZADO;7
15;5/4/2026 00:00;CUCUYAGUA-DS;CALZADO PLASTICO;11
15;5/4/2026 00:00;CUCUYAGUA-DS;CELEBRACIONES;13
15;5/4/2026 00:00;CUCUYAGUA-DS;CUIDADO PERSONAL;93
15;5/4/2026 00:00;CUCUYAGUA-DS;DEPORTIVA;5
15;5/4/2026 00:00;CUCUYAGUA-DS;DS HOGAR;19
15;5/4/2026 00:00;CUCUYAGUA-DS;DS ROPA;72
15;5/4/2026 00:00;CUCUYAGUA-DS;ESCOLAR;4
15;5/4/2026 00:00;CUCUYAGUA-DS;GOLOSINAS;19
15;5/4/2026 00:00;CUCUYAGUA-DS;HOGAR;67
15;5/4/2026 00:00;CUCUYAGUA-DS;INTERIOR DETALLE;108
15;5/4/2026 00:00;CUCUYAGUA-DS;JUGUETERIA;7
15;5/4/2026 00:00;CUCUYAGUA-DS;PASEO;1
15;5/4/2026 00:00;CUCUYAGUA-DS;PROMOCION-PRODUCCION;1
15;5/4/2026 00:00;CUCUYAGUA-DS;ROPA;11
15;5/4/2026 00:00;CUCUYAGUA-DS;SUPERMERCADO;14
15;5/4/2026 00:00;CUCUYAGUA-DS;TECNOLOGIA;6
15;5/4/2026 00:00;CUCUYAGUA-DS;VERANO;6
15;5/4/2026 00:00;DANLI #1-AEC;ACCESORIOS;66
15;5/4/2026 00:00;DANLI #1-AEC;BEBE;3
15;5/4/2026 00:00;DANLI #1-AEC;BELLEZA;53
15;5/4/2026 00:00;DANLI #1-AEC;CALZADO;16
15;5/4/2026 00:00;DANLI #1-AEC;CALZADO PLASTICO;7
15;5/4/2026 00:00;DANLI #1-AEC;CELEBRACIONES;9
15;5/4/2026 00:00;DANLI #1-AEC;CUIDADO PERSONAL;116
15;5/4/2026 00:00;DANLI #1-AEC;DEPORTIVA;6
15;5/4/2026 00:00;DANLI #1-AEC;ESCOLAR;27
15;5/4/2026 00:00;DANLI #1-AEC;GOLOSINAS;6
15;5/4/2026 00:00;DANLI #1-AEC;HOGAR;34
15;5/4/2026 00:00;DANLI #1-AEC;INTERIOR DETALLE;117
15;5/4/2026 00:00;DANLI #1-AEC;JUGUETERIA;7
15;5/4/2026 00:00;DANLI #1-AEC;PACER;7
15;5/4/2026 00:00;DANLI #1-AEC;PROMOCION-PRODUCCION;3
15;5/4/2026 00:00;DANLI #1-AEC;ROPA;50
15;5/4/2026 00:00;DANLI #1-AEC;SUPERMERCADO;9
15;5/4/2026 00:00;DANLI #1-AEC;TECNOLOGIA;9
15;5/4/2026 00:00;DANLI #1-AEC;VERANO;3
15;5/4/2026 00:00;DANLI #2-AEC;ACCESORIOS;56
15;5/4/2026 00:00;DANLI #2-AEC;BEBE;10
15;5/4/2026 00:00;DANLI #2-AEC;BELLEZA;58
15;5/4/2026 00:00;DANLI #2-AEC;CALZADO;19
15;5/4/2026 00:00;DANLI #2-AEC;CALZADO PLASTICO;9
15;5/4/2026 00:00;DANLI #2-AEC;CELEBRACIONES;12
15;5/4/2026 00:00;DANLI #2-AEC;CUIDADO PERSONAL;55
15;5/4/2026 00:00;DANLI #2-AEC;DEPORTIVA;4
15;5/4/2026 00:00;DANLI #2-AEC;ESCOLAR;10
15;5/4/2026 00:00;DANLI #2-AEC;GOLOSINAS;4
15;5/4/2026 00:00;DANLI #2-AEC;HOGAR;24
15;5/4/2026 00:00;DANLI #2-AEC;INTERIOR DETALLE;130
15;5/4/2026 00:00;DANLI #2-AEC;JUGUETERIA;8
15;5/4/2026 00:00;DANLI #2-AEC;PACER;5
15;5/4/2026 00:00;DANLI #2-AEC;ROPA;50
15;5/4/2026 00:00;DANLI #2-AEC;SUPERMERCADO;15
15;5/4/2026 00:00;DANLI #2-AEC;TECNOLOGIA;3
15;5/4/2026 00:00;DANLI #2-AEC;VERANO;2
15;5/4/2026 00:00;DE TODO PARA TODOS-AEC;ACCESORIOS;33
15;5/4/2026 00:00;DE TODO PARA TODOS-AEC;BELLEZA;41
15;5/4/2026 00:00;DE TODO PARA TODOS-AEC;CALZADO PLASTICO;10
15;5/4/2026 00:00;DE TODO PARA TODOS-AEC;CELEBRACIONES;1
15;5/4/2026 00:00;DE TODO PARA TODOS-AEC;CUIDADO PERSONAL;81
15;5/4/2026 00:00;DE TODO PARA TODOS-AEC;DEPORTIVA;1
15;5/4/2026 00:00;DE TODO PARA TODOS-AEC;ESCOLAR;11
15;5/4/2026 00:00;DE TODO PARA TODOS-AEC;HOGAR;14
15;5/4/2026 00:00;DE TODO PARA TODOS-AEC;INTERIOR DETALLE;91
15;5/4/2026 00:00;DE TODO PARA TODOS-AEC;TECNOLOGIA;2
15;5/4/2026 00:00;EL NEGRITO, YORO-DS;ACCESORIOS;35
15;5/4/2026 00:00;EL NEGRITO, YORO-DS;BEBE;6
15;5/4/2026 00:00;EL NEGRITO, YORO-DS;BELLEZA;35
15;5/4/2026 00:00;EL NEGRITO, YORO-DS;CALZADO;3
15;5/4/2026 00:00;EL NEGRITO, YORO-DS;CALZADO PLASTICO;3
15;5/4/2026 00:00;EL NEGRITO, YORO-DS;CELEBRACIONES;4
15;5/4/2026 00:00;EL NEGRITO, YORO-DS;CUIDADO PERSONAL;54
15;5/4/2026 00:00;EL NEGRITO, YORO-DS;DEPORTIVA;11
15;5/4/2026 00:00;EL NEGRITO, YORO-DS;DS HOGAR;5
15;5/4/2026 00:00;EL NEGRITO, YORO-DS;DS ROPA;18
15;5/4/2026 00:00;EL NEGRITO, YORO-DS;ESCOLAR;4
15;5/4/2026 00:00;EL NEGRITO, YORO-DS;HOGAR;28
15;5/4/2026 00:00;EL NEGRITO, YORO-DS;INTERIOR DETALLE;73
15;5/4/2026 00:00;EL NEGRITO, YORO-DS;JUGUETERIA;1
15;5/4/2026 00:00;EL NEGRITO, YORO-DS;PROMOCION-PRODUCCION;3
15;5/4/2026 00:00;EL NEGRITO, YORO-DS;ROPA;19
15;5/4/2026 00:00;EL NEGRITO, YORO-DS;TECNOLOGIA;5
15;5/4/2026 00:00;EL NEGRITO, YORO-DS;VERANO;3
15;5/4/2026 00:00;EL PARAISO AEC;ACCESORIOS;97
15;5/4/2026 00:00;EL PARAISO AEC;BEBE;7
15;5/4/2026 00:00;EL PARAISO AEC;BELLEZA;110
15;5/4/2026 00:00;EL PARAISO AEC;CALZADO;14
15;5/4/2026 00:00;EL PARAISO AEC;CALZADO PLASTICO;16
15;5/4/2026 00:00;EL PARAISO AEC;CELEBRACIONES;19
15;5/4/2026 00:00;EL PARAISO AEC;CUIDADO PERSONAL;130
15;5/4/2026 00:00;EL PARAISO AEC;DEPORTIVA;8
15;5/4/2026 00:00;EL PARAISO AEC;ESCOLAR;10
15;5/4/2026 00:00;EL PARAISO AEC;GOLOSINAS;27
15;5/4/2026 00:00;EL PARAISO AEC;HOGAR;82
15;5/4/2026 00:00;EL PARAISO AEC;INTERIOR DETALLE;122
15;5/4/2026 00:00;EL PARAISO AEC;JUGUETERIA;18
15;5/4/2026 00:00;EL PARAISO AEC;PACER;11
15;5/4/2026 00:00;EL PARAISO AEC;PASEO;3
15;5/4/2026 00:00;EL PARAISO AEC;ROPA;38
15;5/4/2026 00:00;EL PARAISO AEC;SUPERMERCADO;19
15;5/4/2026 00:00;EL PARAISO AEC;TECNOLOGIA;10
15;5/4/2026 00:00;EL PARAISO AEC;VERANO;12
