SEMANA;Fecha;Tipo Transferencia;Origen;Destino;Division; BULTOS; UNIDADES; BULTOS; UNIDADES
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MEGATIENDA-AEC;JUGUETERIA;;;1;31
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MEGATIENDA-AEC;ROPA;;;2;186
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MEGATIENDA-AEC;VERANO;;;1;6
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MORAZAN #1-AEC;CUIDADO PERSONAL;;;8;48
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MORAZAN #1-AEC;GOLOSINAS;;;3;376
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MORAZAN #1-AEC;HOGAR;;;3;24
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MORAZAN #1-AEC;VERANO;;;1;2
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MORAZAN #2-AEC;CALZADO;;;3;36
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MORAZAN #2-AEC;CUIDADO PERSONAL;;;5;90
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MORAZAN #2-AEC;DEPORTIVA;;;0;9
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MORAZAN #2-AEC;ESCOLAR;;;0;12
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MORAZAN #2-AEC;HOGAR;;;2;63
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MORAZAN #2-AEC;JUGUETERIA;;;1;14
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MORAZAN #2-AEC;PASEO;;;1;1
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MORAZAN #2-AEC;ROPA;;;0;83
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MORAZAN #2-AEC;TECNOLOGIA;;;1;7
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;OLANCHITO-AEC;ACCESORIOS;;;1;312
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;OLANCHITO-AEC;BEBE;;;1;3
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;OLANCHITO-AEC;BELLEZA;;;4;265
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;OLANCHITO-AEC;CALZADO;;;6;102
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;OLANCHITO-AEC;CUIDADO PERSONAL;;;26;273
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;OLANCHITO-AEC;DEPORTIVA;;;3;72
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;OLANCHITO-AEC;GOLOSINAS;;;4;456
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;OLANCHITO-AEC;HOGAR;;;19;822
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;OLANCHITO-AEC;JUGUETERIA;;;1;39
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;OLANCHITO-AEC;ROPA;;;4;329
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;OLANCHITO-AEC;VERANO;;;8;40
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PEÑA BLANCA-AEC;BEBE;;;2;6
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PEÑA BLANCA-AEC;CALZADO;;;4;54
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PEÑA BLANCA-AEC;CUIDADO PERSONAL;;;17;135
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PEÑA BLANCA-AEC;DEPORTIVA;;;2;28
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PEÑA BLANCA-AEC;ESCOLAR;;;1;108
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PEÑA BLANCA-AEC;GOLOSINAS;;;1;80
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PEÑA BLANCA-AEC;HOGAR;;;1;27
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PEÑA BLANCA-AEC;INTERIOR DETALLE;;;1;92
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PEÑA BLANCA-AEC;PASEO;;;3;3
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PEÑA BLANCA-AEC;ROPA;;;2;241
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PEÑA BLANCA-AEC;VERANO;;;1;18
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PROGRESO #1-AEC;BEBE;;;2;6
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PROGRESO #1-AEC;CALZADO;;;6;90
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PROGRESO #1-AEC;CUIDADO PERSONAL;;;25;204
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PROGRESO #1-AEC;DEPORTIVA;;;4;42
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PROGRESO #1-AEC;ESCOLAR;;;1;168
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PROGRESO #1-AEC;GOLOSINAS;;;6;616
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PROGRESO #1-AEC;HOGAR;;;4;4
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PROGRESO #1-AEC;INTERIOR DETALLE;;;2;1,477
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PROGRESO #1-AEC;JUGUETERIA;;;1;1
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PROGRESO #1-AEC;PACER;;;1;204
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PROGRESO #1-AEC;PASEO;;;3;7
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PROGRESO #1-AEC;ROPA;;;1;168
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PROGRESO #1-AEC;VERANO;;;10;50
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PUERTO CORTES-AEC;BEBE;;;2;5
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PUERTO CORTES-AEC;BELLEZA;;;1;12
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PUERTO CORTES-AEC;CALZADO;;;7;102
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PUERTO CORTES-AEC;CUIDADO PERSONAL;;;17;174
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PUERTO CORTES-AEC;DEPORTIVA;;;4;54
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PUERTO CORTES-AEC;HOGAR;;;8;92
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PUERTO CORTES-AEC;INTERIOR DETALLE;;;2;919
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PUERTO CORTES-AEC;JUGUETERIA;;;1;44
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PUERTO CORTES-AEC;PACER;;;1;226
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PUERTO CORTES-AEC;PASEO;;;3;6
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PUERTO CORTES-AEC;ROPA;;;3;405
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PUERTO CORTES-AEC;VERANO;;;1;36
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SABA-AEC;ACCESORIOS;;;1;458
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SABA-AEC;BEBE;;;1;2
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SABA-AEC;BELLEZA;;;2;312
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SABA-AEC;CALZADO;;;6;78
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SABA-AEC;CUIDADO PERSONAL;;;18;169
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SABA-AEC;DEPORTIVA;;;1;30
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SABA-AEC;ESCOLAR;;;0;12
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SABA-AEC;GOLOSINAS;;;4;320
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SABA-AEC;HOGAR;;;8;86
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SABA-AEC;JUGUETERIA;;;4;42
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SABA-AEC;PASEO;;;3;6
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SABA-AEC;ROPA;;;1;107
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SABA-AEC;VERANO;;;2;38
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN ESTEBAN -AEC;CUIDADO PERSONAL;;;11;147
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN ESTEBAN -AEC;DEPORTIVA;;;2;28
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN ESTEBAN -AEC;GOLOSINAS;;;3;376
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN ESTEBAN -AEC;HOGAR;;;5;60
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN ESTEBAN -AEC;PASEO;;;1;1
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN ESTEBAN -AEC;ROPA;;;2;185
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN ESTEBAN -AEC;VERANO;;;1;12
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN JUAN-AEC;ACCESORIOS;;;1;138
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN JUAN-AEC;BEBE;;;2;5
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN JUAN-AEC;BELLEZA;;;1;114
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN JUAN-AEC;CALZADO;;;5;60
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN JUAN-AEC;CUIDADO PERSONAL;;;10;97
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN JUAN-AEC;DEPORTIVA;;;3;69
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN JUAN-AEC;ESCOLAR;;;0;12
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN JUAN-AEC;GOLOSINAS;;;4;456
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN JUAN-AEC;HOGAR;;;2;34
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN JUAN-AEC;PACER;;;1;207
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN JUAN-AEC;PASEO;;;2;5
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN JUAN-AEC;ROPA;;;1;156
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN JUAN-AEC;SUPERMERCADO;;;1;144
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN JUAN-AEC;VERANO;;;1;6
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN LORENZO-AEC;ACCESORIOS;;;1;339
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN LORENZO-AEC;BEBE;;;1;3
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN LORENZO-AEC;BELLEZA;;;2;162
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN LORENZO-AEC;CALZADO;;;3;61
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN LORENZO-AEC;CUIDADO PERSONAL;;;15;194
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN LORENZO-AEC;DEPORTIVA;;;3;51
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN LORENZO-AEC;GOLOSINAS;;;4;320
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN LORENZO-AEC;HOGAR;;;6;151
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN LORENZO-AEC;JUGUETERIA;;;1;34
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN LORENZO-AEC;PACER;;;2;423
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN LORENZO-AEC;ROPA;;;2;299
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN LORENZO-AEC;VERANO;;;1;29
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN MARCOS-AEC;ACCESORIOS;;;1;192
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN MARCOS-AEC;BEBE;;;1;3
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN MARCOS-AEC;BELLEZA;;;1;81
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN MARCOS-AEC;CALZADO;;;2;24
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN MARCOS-AEC;CUIDADO PERSONAL;;;8;55
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN MARCOS-AEC;DEPORTIVA;;;3;36
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN MARCOS-AEC;GOLOSINAS;;;2;296
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN MARCOS-AEC;HOGAR;;;3;28
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN MARCOS-AEC;PASEO;;;3;3
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN MARCOS-AEC;ROPA;;;1;48
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN MARCOS-AEC;SUPERMERCADO;;;1;144
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN MARCOS-AEC;VERANO;;;1;24
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN PEDRO SULA-AEC;BEBE;;;3;8
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN PEDRO SULA-AEC;BELLEZA;;;1;12
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN PEDRO SULA-AEC;CALZADO;;;5;72
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN PEDRO SULA-AEC;CUIDADO PERSONAL;;;28;252
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN PEDRO SULA-AEC;DEPORTIVA;;;4;75
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN PEDRO SULA-AEC;GOLOSINAS;;;1;80
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN PEDRO SULA-AEC;HOGAR;;;7;113
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN PEDRO SULA-AEC;INTERIOR DETALLE;;;2;744
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN PEDRO SULA-AEC;JUGUETERIA;;;1;35
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN PEDRO SULA-AEC;PACER;;;1;202
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN PEDRO SULA-AEC;ROPA;;;4;540
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN PEDRO SULA-AEC;VERANO;;;2;43
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA BARBARA-AEC;BEBE;;;2;4
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA BARBARA-AEC;CALZADO;;;8;102
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA BARBARA-AEC;CUIDADO PERSONAL;;;25;235
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA BARBARA-AEC;DEPORTIVA;;;3;60
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA BARBARA-AEC;GOLOSINAS;;;3;376
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA BARBARA-AEC;HOGAR;;;6;111
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA BARBARA-AEC;JUGUETERIA;;;1;29
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA BARBARA-AEC;PACER;;;1;200
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA BARBARA-AEC;PASEO;;;1;1
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA BARBARA-AEC;ROPA;;;1;233
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA BARBARA-AEC;VERANO;;;2;32
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA CRUZ-AEC;BEBE;;;2;4
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA CRUZ-AEC;CALZADO;;;5;72
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA CRUZ-AEC;CUIDADO PERSONAL;;;16;153
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA CRUZ-AEC;DEPORTIVA;;;2;24
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA CRUZ-AEC;ESCOLAR;;;1;96
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA CRUZ-AEC;GOLOSINAS;;;2;296
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA CRUZ-AEC;HOGAR;;;6;45
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA CRUZ-AEC;INTERIOR DETALLE;;;1;128
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA CRUZ-AEC;JUGUETERIA;;;1;38
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA CRUZ-AEC;PASEO;;;1;1
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA CRUZ-AEC;ROPA;;;1;227
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA CRUZ-AEC;VERANO;;;1;24
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA ROSA-AEC;BEBE;;;2;4
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA ROSA-AEC;BELLEZA;;;1;12
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA ROSA-AEC;CALZADO;;;6;84
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA ROSA-AEC;CUIDADO PERSONAL;;;16;193
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA ROSA-AEC;DEPORTIVA;;;1;16
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA ROSA-AEC;ESCOLAR;;;0;12
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA ROSA-AEC;GOLOSINAS;;;2;296
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA ROSA-AEC;HOGAR;;;4;113
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA ROSA-AEC;JUGUETERIA;;;1;25
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA ROSA-AEC;PACER;;;1;200
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA ROSA-AEC;PASEO;;;1;1
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA ROSA-AEC;ROPA;;;1;107
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA ROSA-AEC;VERANO;;;1;12
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SIGUATEPEQUE-AEC;BEBE;;;3;9
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SIGUATEPEQUE-AEC;CALZADO;;;7;84
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SIGUATEPEQUE-AEC;CUIDADO PERSONAL;;;11;138
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SIGUATEPEQUE-AEC;DEPORTIVA;;;3;95
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SIGUATEPEQUE-AEC;ESCOLAR;;;1;136
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SIGUATEPEQUE-AEC;HOGAR;;;5;74
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SIGUATEPEQUE-AEC;INTERIOR DETALLE;;;2;348
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SIGUATEPEQUE-AEC;JUGUETERIA;;;2;41
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SIGUATEPEQUE-AEC;PACER;;;1;147
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SIGUATEPEQUE-AEC;PASEO;;;4;7
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SIGUATEPEQUE-AEC;ROPA;;;3;408
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SIGUATEPEQUE-AEC;VERANO;;;1;24
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SONAGUERA-AEC;ACCESORIOS;;;1;225
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SONAGUERA-AEC;BEBE;;;1;1
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SONAGUERA-AEC;BELLEZA;;;2;126
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SONAGUERA-AEC;CALZADO;;;3;48
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SONAGUERA-AEC;CUIDADO PERSONAL;;;13;192
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SONAGUERA-AEC;DEPORTIVA;;;3;54
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SONAGUERA-AEC;GOLOSINAS;;;4;456
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SONAGUERA-AEC;HOGAR;;;6;109
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SONAGUERA-AEC;PASEO;;;1;2
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SONAGUERA-AEC;ROPA;;;1;96
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SONAGUERA-AEC;VERANO;;;2;48
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SPS TERMINAL-AEC;BEBE;;;1;3
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SPS TERMINAL-AEC;BELLEZA;;;1;12
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SPS TERMINAL-AEC;CALZADO;;;10;138
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SPS TERMINAL-AEC;CUIDADO PERSONAL;;;18;231
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SPS TERMINAL-AEC;DEPORTIVA;;;5;60
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SPS TERMINAL-AEC;GOLOSINAS;;;2;296
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SPS TERMINAL-AEC;HOGAR;;;7;127
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SPS TERMINAL-AEC;INTERIOR DETALLE;;;3;1,296
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SPS TERMINAL-AEC;JUGUETERIA;;;4;12
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SPS TERMINAL-AEC;PACER;;;2;406
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SPS TERMINAL-AEC;PASEO;;;1;4
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SPS TERMINAL-AEC;ROPA;;;2;436
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SPS TERMINAL-AEC;VERANO;;;2;25
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;TALANGA-AEC;BEBE;;;1;3
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;TALANGA-AEC;CALZADO;;;9;113
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;TALANGA-AEC;CUIDADO PERSONAL;;;23;258
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;TALANGA-AEC;DEPORTIVA;;;4;45
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;TALANGA-AEC;GOLOSINAS;;;1;80
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;TALANGA-AEC;HOGAR;;;6;98
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;TALANGA-AEC;JUGUETERIA;;;1;22
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;TALANGA-AEC;PACER;;;1;192
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;TALANGA-AEC;PASEO;;;2;2
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;TALANGA-AEC;ROPA;;;2;313
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;TALANGA-AEC;VERANO;;;3;21
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;TEGUCIGALPA-AEC;ACCESORIOS;;;1;788
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;TEGUCIGALPA-AEC;BEBE;;;2;5
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;TEGUCIGALPA-AEC;BELLEZA;;;1;62
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;TEGUCIGALPA-AEC;CALZADO;;;4;60
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;TEGUCIGALPA-AEC;CUIDADO PERSONAL;;;11;118
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;TEGUCIGALPA-AEC;DEPORTIVA;;;2;21
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;TEGUCIGALPA-AEC;GOLOSINAS;;;2;160
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;TEGUCIGALPA-AEC;HOGAR;;;4;110
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;TEGUCIGALPA-AEC;JUGUETERIA;;;1;38
14;1/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;TEGUCIGALPA-AEC;PACER;;;1;222
